"Estimate","Std. Error","z value","Pr(>|z|)","Term"
-9.03237730571625,0.711036637776105,-12.7031109591858,5.68250618339386e-37,"(Intercept)"
0.0897530651772943,0.0143770067786179,6.24281998049683,4.29751416420161e-10,"BMI"
0.0286991330550283,0.00780851065038586,3.67536580789708,0.000237508855910169,"Age"
0.035547949870001,0.00348093029369394,10.2121981397903,1.74857905065184e-24,"Glucose"
